track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,genre_category,pos,neg,neu,compound
Smoking on my Ex Pack,SZA,0.6931471805599453,6.699500340161678,0.0,17.86109298812404,1.9459101490553132,2.4849066497880004,1.3862943611198906,0.0,0.0,81,Major,47,33,68,3.2188758248682006,0,3.1354942159291497,3.6635616461296463,r&b,0.252,0.118,0.63,0.9538
Conceited,SZA,0.6931471805599453,6.802394763324311,0.0,17.856290652144143,1.0986122886681098,2.70805020110221,1.0986122886681098,0.0,0.0,150,Major,79,77,46,1.791759469228055,0,2.4849066497880004,2.0794415416798357,other,0.29,0.101,0.609,0.9861
Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",1.0986122886681098,7.789868559054706,0.0,19.59451551086245,3.5263605246161616,4.060443010546419,3.4339872044851463,0.0,2.4849066497880004,110,Major,66,19,32,4.248495242049359,0,2.5649493574615367,1.6094379124341003,other,0.334,0.052,0.614,0.9972
Maroon,Taylor Swift,0.6931471805599453,7.742835955430749,0.0,19.576701004207187,2.5649493574615367,2.833213344056216,2.70805020110221,0.0,0.0,108,Major,64,4,40,1.9459101490553132,0,2.3978952727983707,1.9459101490553132,pop,0.106,0.16,0.733,-0.886
Bejeweled,Taylor Swift,0.6931471805599453,7.90100705199242,0.0,19.609157225070796,3.6888794541139363,3.58351893845611,3.1354942159291497,1.0986122886681098,0.0,164,Major,70,39,56,1.9459101490553132,0,2.302585092994046,2.0794415416798357,other,0.26,0.074,0.666,0.9937
You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",1.0986122886681098,7.8547691834991324,0.0,19.011670490174666,4.6913478822291435,4.04305126783455,3.4339872044851463,0.0,0.0,93,Major,63,93,88,0.6931471805599453,0,2.5649493574615367,1.6094379124341003,other,0.109,0.084,0.807,0.8555
Too Late,SZA,0.6931471805599453,6.5722825426940075,0.0,17.712683078771793,0.0,2.302585092994046,1.0986122886681098,0.0,0.0,128,Major,45,35,68,4.3694478524670215,0,3.6888794541139363,2.1972245773362196,other,0.235,0.066,0.699,0.9876
Party,"Bad Bunny, Rauw Alejandro",1.0986122886681098,8.066521490469993,1.6094379124341003,20.236409121683728,3.6635616461296463,4.174387269895637,3.6375861597263857,1.3862943611198906,3.6109179126442243,97,Major,83,47,80,1.0986122886681098,0,3.2188758248682006,2.302585092994046,other,0.223,0.232,0.545,-0.9823
Run Rudolph Run - Single Version,Chuck Berry,0.6931471805599453,9.061027968789174,0.0,19.318200192512254,4.795790545596741,3.4339872044851463,3.970291913552122,0.0,0.6931471805599453,152,Minor,69,94,71,4.382026634673881,0,2.0794415416798357,2.1972245773362196,other,0.091,0.088,0.822,0.5994
Far,SZA,0.6931471805599453,6.523562306149512,0.0,17.759839772518962,1.0986122886681098,2.772588722239781,0.6931471805599453,0.0,0.0,116,Major,61,48,55,4.219507705176107,0,2.833213344056216,2.1972245773362196,other,0.172,0.135,0.693,0.9152
On Time (with John Legend),"John Legend, Metro Boomin",1.0986122886681098,5.988961416889864,0.0,18.1740119949163,1.0986122886681098,1.0986122886681098,1.9459101490553132,0.0,1.0986122886681098,80,Minor,33,51,59,4.343805421853684,0,3.8066624897703196,1.9459101490553132,other,0.234,0.115,0.652,0.9945
abcdefu,Gayle,0.6931471805599453,8.88405606174246,0.0,20.73084943861118,5.14166355650266,2.5649493574615367,6.3561076606958915,2.9444389791664403,0.0,122,Major,70,42,54,3.4339872044851463,0,3.6375861597263857,1.791759469228055,other,0.134,0.339,0.527,-0.99
Sacrifice,The Weeknd,0.6931471805599453,8.398634855292102,0.0,19.604836992925126,4.406719247264253,4.356708826689592,4.897839799950911,0.0,0.0,122,Major,70,91,79,1.3862943611198906,0,2.0794415416798357,2.3978952727983707,other,0.246,0.156,0.598,0.9934
Is There Someone Else?,The Weeknd,0.6931471805599453,7.966239776559467,1.9459101490553132,19.784860798854048,2.6390573296152584,4.499809670330265,3.5553480614894135,0.0,1.3862943611198906,135,Minor,70,60,58,1.6094379124341003,0,2.833213344056216,1.3862943611198906,other,0.096,0.285,0.619,-0.9719
Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",1.3862943611198906,7.71244383427499,0.0,19.67225898522121,4.189654742026425,2.0794415416798357,4.2626798770413155,2.833213344056216,1.9459101490553132,109,Major,60,45,47,4.143134726391533,0,3.4657359027997265,1.791759469228055,other,0.228,0.112,0.659,0.967
Out of Time,The Weeknd,0.6931471805599453,8.21932609390609,0.0,19.643455095248974,3.912023005428146,4.48863636973214,4.143134726391533,0.0,0.0,93,Minor,65,82,74,3.332204510175204,0,3.4965075614664802,1.791759469228055,other,0.265,0.143,0.592,0.9866
Do It To It,"Cherish, ACRAZE",1.0986122886681098,9.42577428022034,0.0,20.32988680261549,5.214935757608986,4.1588830833596715,6.144185634125646,0.0,2.4849066497880004,125,Minor,85,64,81,1.0986122886681098,25,2.0794415416798357,2.302585092994046,other,0.014,0.106,0.88,-0.9081
We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",2.0794415416798357,7.932362154339751,0.0,19.885601353887584,4.564348191467836,4.499809670330265,3.8066624897703196,0.0,0.0,206,Minor,58,83,45,3.6109179126442243,0,2.4849066497880004,2.1972245773362196,other,0.189,0.064,0.747,0.9893
How Do I Make You Love Me?,The Weeknd,0.6931471805599453,7.557994958530806,0.0,18.596634712283393,2.0794415416798357,3.871201010907891,2.772588722239781,0.0,0.0,121,Minor,80,62,51,1.0986122886681098,0,2.302585092994046,2.1972245773362196,other,0.258,0.065,0.676,0.9823
Gasoline,The Weeknd,0.6931471805599453,7.739794458408701,0.0,18.576860050438732,2.4849066497880004,3.4011973816621555,2.70805020110221,0.0,0.0,123,Minor,74,35,73,0.0,0,3.091042453358316,1.791759469228055,other,0.298,0.058,0.644,0.9894
Infinity,Jaymes Young,0.6931471805599453,8.383890344101816,0.0,20.604535219601274,3.2188758248682006,0.0,5.983936280687191,0.0,0.0,122,Minor,67,50,67,2.772588722239781,0,3.4339872044851463,1.6094379124341003,other,0.126,0.303,0.571,-0.9975
Less Than Zero,The Weeknd,0.6931471805599453,7.937731775260109,0.0,19.117126837111623,2.9444389791664403,4.356708826689592,4.127134385045092,0.0,0.6931471805599453,143,Major,53,50,79,0.0,0,2.1972245773362196,1.3862943611198906,other,0.273,0.182,0.545,0.959
Take My Breath,The Weeknd,0.6931471805599453,7.862497197230545,0.0,18.688076972977854,2.8903717578961645,4.394449154672439,3.6635616461296463,0.0,0.0,121,Minor,70,35,77,0.6931471805599453,0,3.295836866004329,1.6094379124341003,other,0.279,0.075,0.646,0.9904
Best Friends,The Weeknd,0.6931471805599453,7.164720378771857,0.0,18.431768892591833,1.3862943611198906,2.9444389791664403,2.70805020110221,0.0,0.0,87,Minor,49,49,59,3.8066624897703196,0,3.58351893845611,3.091042453358316,other,0.595,0.037,0.369,0.9994
Kiss Me More (feat. SZA),"SZA, Doja Cat",1.0986122886681098,9.672059781634221,0.0,21.177817580827515,5.948034989180646,4.189654742026425,6.210600077024653,0.0,2.5649493574615367,111,Major,77,74,66,3.4339872044851463,0,2.6390573296152584,1.3862943611198906,other,0.049,0.06,0.891,-0.7845
I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",1.0986122886681098,7.072421900537371,0.0,18.33355329113529,2.302585092994046,2.3978952727983707,2.302585092994046,0.0,0.0,110,Major,75,85,84,2.3978952727983707,0,3.4657359027997265,2.995732273553991,other,0.139,0.132,0.729,0.6486
Need To Know,Doja Cat,0.6931471805599453,8.805824812903607,0.0,20.764953129628207,4.836281906951478,3.6109179126442243,5.017279836814924,0.0,0.0,130,Major,66,19,61,3.4339872044851463,0,2.302585092994046,2.0794415416798357,other,0.246,0.135,0.619,0.9836
MONTERO (Call Me By Your Name),Lil Nas X,0.6931471805599453,9.41979059615839,0.0,21.274527844446375,5.62040086571715,2.995732273553991,6.6052979209482015,0.0,0.0,179,Minor,61,76,51,3.4339872044851463,0,3.6635616461296463,2.772588722239781,other,0.17,0.127,0.703,0.6124
Dawn FM,The Weeknd,0.6931471805599453,6.699500340161678,0.0,17.803262864767014,0.6931471805599453,2.1972245773362196,1.9459101490553132,0.0,0.0,78,Minor,27,10,49,4.143134726391533,0,3.912023005428146,1.791759469228055,other,0.21,0.064,0.726,0.9022
Surface Pressure,Jessica Darrow,0.6931471805599453,7.471363088187097,0.0,19.405596158473614,3.6635616461296463,3.8918202981106265,3.044522437723423,0.0,0.0,180,Major,65,37,58,1.0986122886681098,0,1.6094379124341003,3.4657359027997265,other,0.164,0.098,0.737,0.9563
Starry Eyes,The Weeknd,0.6931471805599453,6.922643891475888,0.0,18.127670595814365,0.6931471805599453,2.8903717578961645,2.4849066497880004,0.0,0.0,86,Minor,28,13,41,3.9318256327243257,0,2.995732273553991,1.3862943611198906,pop,0.147,0.023,0.83,0.8481
THATS WHAT I WANT,Lil Nas X,0.6931471805599453,8.982686665184087,0.0,20.64075036367311,5.159055299214529,2.0794415416798357,5.700443573390687,0.0,1.6094379124341003,88,Minor,74,55,85,0.6931471805599453,0,1.791759469228055,3.1354942159291497,other,0.406,0.045,0.549,0.9971
One Right Now (with The Weeknd),"The Weeknd, Post Malone",1.0986122886681098,8.470520783217808,0.0,20.10632992947973,4.23410650459726,2.9444389791664403,4.330733340286331,0.0,0.6931471805599453,97,Major,68,72,78,1.6094379124341003,0,2.0794415416798357,1.791759469228055,other,0.126,0.039,0.835,0.9702
Beggin,Måneskin,0.6931471805599453,9.054855469135788,0.0,21.0364771078067,5.214935757608986,4.174387269895637,6.872128101338986,2.302585092994046,4.330733340286331,134,Minor,71,59,80,2.6390573296152584,0,3.6109179126442243,1.791759469228055,other,0.276,0.088,0.637,0.9948
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",1.3862943611198906,8.138564737261632,3.295836866004329,20.46907279184941,4.127134385045092,4.189654742026425,3.9889840465642745,1.9459101490553132,0.0,170,Minor,64,14,70,2.302585092994046,0,2.302585092994046,2.1972245773362196,latin urban,0.014,0.088,0.898,-0.9716
MONEY,Lisa,0.6931471805599453,7.8504931808711405,2.6390573296152584,20.57664986130797,3.8066624897703196,4.700480365792417,4.882801922586371,0.0,0.0,140,Minor,83,40,55,2.833213344056216,0,2.70805020110221,3.1780538303479458,pop,0.164,0.083,0.753,0.989
The Motto,"Tiësto, Ava Max",1.0986122886681098,9.12172771361958,1.9459101490553132,20.301692555524923,5.484796933490655,4.68213122712422,5.594711379601839,0.0,1.791759469228055,118,Minor,75,46,76,1.3862943611198906,0,2.302585092994046,1.6094379124341003,hip-hop,0.169,0.166,0.665,-0.8752
Happier Than Ever,Billie Eilish,0.6931471805599453,9.045111892608405,0.0,20.778473503871783,4.9344739331306915,4.897839799950911,5.648974238161206,0.0,0.0,65,Major,31,31,24,4.343805421853684,0,2.70805020110221,1.6094379124341003,other,0.252,0.24,0.507,-0.0665
Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",1.0986122886681098,8.922124823918258,2.8903717578961645,20.2322334253996,4.74493212836325,5.153291594497779,5.652489180268651,1.0986122886681098,0.0,120,Minor,56,16,67,0.0,0,2.4849066497880004,1.6094379124341003,dance,0.126,0.039,0.835,0.9702
traitor,"Juan Cruz Toledo, Huilen Toledo",1.0986122886681098,8.567506005289827,1.9459101490553132,20.93097558549766,4.454347296253507,3.784189633918261,4.90527477843843,0.0,0.0,176,Major,29,12,33,4.23410650459726,0,2.5649493574615367,1.791759469228055,other,0.253,0.235,0.512,-0.4019
Toxic,BoyWithUke,0.6931471805599453,7.493317248862145,0.0,20.183665807269623,3.5553480614894135,3.1780538303479458,4.77912349311153,0.0,0.0,180,Minor,59,69,61,4.442651256490317,0,3.8501476017100584,3.6109179126442243,pop,0.128,0.126,0.747,0.3557
drivers license,Olivia Rodrigo,0.6931471805599453,9.448254302193842,1.3862943611198906,21.342844084660225,5.225746673713202,4.127134385045092,6.186208623900494,0.0,0.0,144,Major,59,21,43,4.343805421853684,0,2.3978952727983707,2.0794415416798357,other,0.222,0.037,0.74,0.9909
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,0.6931471805599453,8.441607204459642,1.791759469228055,20.184875451917055,3.9318256327243257,3.912023005428146,3.4339872044851463,0.6931471805599453,1.0986122886681098,93,Major,63,21,52,3.367295829986474,0,2.302585092994046,1.3862943611198906,other,0.243,0.089,0.668,0.996
Don't Break My Heart,The Weeknd,0.6931471805599453,7.077498053569231,0.0,17.971319075938023,0.6931471805599453,1.791759469228055,1.9459101490553132,0.0,0.0,122,Major,77,25,62,3.5553480614894135,0,3.1780538303479458,1.3862943611198906,other,0.101,0.08,0.819,0.9962
Oh My God,Adele,0.6931471805599453,8.39660622842712,0.0,19.960156879948386,4.663439094112067,2.0794415416798357,5.298317366548036,0.0,0.0,88,Major,53,55,73,2.302585092994046,0,1.3862943611198906,1.791759469228055,other,0.266,0.166,0.569,0.9657
Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",1.6094379124341003,6.633318433280377,1.3862943611198906,19.283319532538627,3.4965075614664802,0.0,2.5649493574615367,0.0,0.0,170,Minor,70,61,44,3.713572066704308,0,3.6375861597263857,1.6094379124341003,other,0.044,0.065,0.891,-0.7717
A Tale By Quincy,The Weeknd,0.6931471805599453,6.598509028614515,0.0,17.55138015241444,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,94,Minor,46,55,50,4.276666119016055,0,2.3978952727983707,2.4849066497880004,other,0.149,0.15,0.701,-0.0603
I AM WOMAN,Emmy Meli,0.6931471805599453,7.935945103353701,0.0,19.23276227492921,3.828641396489095,0.0,4.68213122712422,0.0,0.0,170,Major,65,46,47,2.5649493574615367,0,2.6390573296152584,2.833213344056216,other,0.158,0.046,0.796,0.9753
It'll Be Okay,Shawn Mendes,0.6931471805599453,7.576097340623111,0.0,19.475692932736543,4.04305126783455,2.1972245773362196,4.653960350157523,0.0,2.3978952727983707,78,Major,40,7,29,4.143134726391533,0,2.302585092994046,1.3862943611198906,other,0.283,0.193,0.524,0.9233
Softcore,The Neighbourhood,0.6931471805599453,8.280964400553373,2.5649493574615367,20.212057151488324,3.5263605246161616,4.634728988229636,4.543294782270004,0.0,3.4339872044851463,94,Major,57,36,58,1.791759469228055,0,2.772588722239781,1.3862943611198906,other,0.307,0.035,0.658,0.9906
Super Gremlin,Kodak Black,0.6931471805599453,7.844632644464681,0.0,19.65259772830119,3.970291913552122,2.772588722239781,3.58351893845611,0.0,0.6931471805599453,73,Major,83,11,41,0.0,0,3.6109179126442243,2.70805020110221,other,0.173,0.229,0.598,-0.9861
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",1.3862943611198906,8.509967146324497,0.0,19.764980936845582,4.1588830833596715,3.713572066704308,4.343805421853684,0.0,0.0,82,Major,63,85,62,1.9459101490553132,0,3.58351893845611,1.6094379124341003,other,0.184,0.111,0.706,0.9451
Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",1.3862943611198906,8.815073088844464,0.0,20.089351635493692,3.871201010907891,2.70805020110221,4.51085950651685,0.0,0.6931471805599453,95,Major,77,40,47,1.0986122886681098,0,2.302585092994046,1.3862943611198906,other,0.169,0.029,0.802,0.9786
Every Angel is Terrifying,The Weeknd,0.6931471805599453,6.573680166960646,0.0,17.43471748110364,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,118,Major,44,52,94,2.4849066497880004,0,1.6094379124341003,3.4011973816621555,other,0.092,0.058,0.85,0.5517
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",1.3862943611198906,9.556833658307777,0.0,21.092026615470786,5.44673737166631,3.970291913552122,6.418364935936212,1.9459101490553132,0.0,90,Major,63,49,68,3.6635616461296463,0,3.7612001156935624,2.9444389791664403,other,0.049,0.06,0.891,-0.7845
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",1.3862943611198906,8.316789127071518,0.0,19.858239866802755,4.663439094112067,1.0986122886681098,4.30406509320417,2.6390573296152584,0.6931471805599453,110,Minor,72,67,68,0.0,0,2.70805020110221,1.6094379124341003,other,0.126,0.039,0.835,0.9702
Life Goes On,Oliver Tree,0.6931471805599453,7.9617188159813645,0.0,20.033197236691418,3.784189633918261,2.772588722239781,4.762173934797756,0.0,0.0,80,Major,70,57,49,2.995732273553991,0,2.5649493574615367,2.1972245773362196,other,0.085,0.157,0.758,-0.9949
Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",1.3862943611198906,8.200837258379849,0.0,19.684991719659962,4.248495242049359,1.3862943611198906,4.2626798770413155,0.0,1.3862943611198906,110,Minor,86,31,53,3.784189633918261,0,2.4849066497880004,1.9459101490553132,other,0.169,0.078,0.753,0.9666
Butter,BTS,0.6931471805599453,8.472195825485501,1.9459101490553132,20.857488839853396,5.198497031265826,4.912654885736052,5.4116460518550396,0.0,1.791759469228055,110,Major,79,70,36,0.0,0,1.9459101490553132,2.4849066497880004,pop,0.087,0.085,0.828,0.7978
pushin P (feat. Young Thug),"Young Thug, Future, Gunna",1.3862943611198906,8.165647925297504,0.0,19.556573226362737,4.007333185232471,3.367295829986474,3.784189633918261,0.0,0.0,78,Minor,77,49,42,0.6931471805599453,1,2.6390573296152584,2.995732273553991,other,0.139,0.132,0.729,0.6486
You Right,"Doja Cat, The Weeknd",1.0986122886681098,8.531884740159228,0.0,20.326744985947123,4.430816798843313,2.302585092994046,4.61512051684126,0.0,1.6094379124341003,129,Major,83,44,62,1.0986122886681098,0,2.1972245773362196,1.9459101490553132,other,0.202,0.052,0.746,0.9952
deja vu,Olivia Rodrigo,0.6931471805599453,8.928772900524256,1.6094379124341003,20.951898820122032,4.770684624465665,3.6888794541139363,4.955827057601261,0.0,3.8501476017100584,181,Major,44,22,60,4.127134385045092,0,3.7612001156935624,2.302585092994046,other,0.218,0.062,0.72,0.9823
Dynamite,BTS,0.6931471805599453,9.05122740031911,1.791759469228055,21.24970768606717,5.480638923341991,5.099866427824199,6.369900982828227,0.0,0.0,114,Minor,75,74,77,0.6931471805599453,0,2.302585092994046,2.3978952727983707,other,0.327,0.0,0.673,0.9971
TO THE MOON,Jnr Choi,0.6931471805599453,7.9996785794994505,0.0,19.31715906784251,3.8066624897703196,0.0,5.075173815233827,0.0,0.0,144,Major,74,39,65,1.791759469228055,1,2.4849066497880004,3.58351893845611,other,0.153,0.128,0.719,0.128
Lost in the Fire,"The Weeknd, Gesaffelstein",1.0986122886681098,8.953122840328222,1.0986122886681098,20.347458105832793,4.709530201312334,4.983606621708336,6.104793232414985,0.0,3.8501476017100584,101,Major,66,18,68,2.302585092994046,0,2.5649493574615367,1.6094379124341003,other,0.127,0.347,0.527,-0.9972
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",1.3862943611198906,9.576232704964523,0.0,20.832909932661202,5.472270673671475,4.820281565605037,6.345636360828596,0.0,2.3978952727983707,148,Major,59,72,62,2.9444389791664403,0,2.302585092994046,1.3862943611198906,other,0.217,0.007,0.776,0.9947
Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",1.3862943611198906,8.556413904569519,0.0,20.203202649631606,3.828641396489095,3.784189633918261,3.828641396489095,0.0,1.3862943611198906,146,Minor,85,22,37,2.6390573296152584,0,2.0794415416798357,3.4339872044851463,hip-hop,0.081,0.046,0.873,0.8428
Don't Be Shy,"Tiësto, Karol G",1.0986122886681098,8.704004653483045,0.0,20.155790047219458,5.147494476813453,3.9512437185814275,5.236441962829949,0.6931471805599453,3.091042453358316,120,Minor,77,51,79,3.044522437723423,0,3.295836866004329,1.9459101490553132,dance,0.216,0.044,0.741,0.9769
The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",1.3862943611198906,7.048386408721883,0.0,19.035526590184407,3.044522437723423,3.6635616461296463,2.5649493574615367,0.0,0.0,141,Major,59,56,63,2.5649493574615367,0,1.9459101490553132,3.6109179126442243,other,0.183,0.022,0.795,0.9977
Phantom Regret by Jim,The Weeknd,0.6931471805599453,6.645090969505644,0.0,17.279982287033004,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,108,Minor,46,23,48,4.330733340286331,900,2.70805020110221,1.6094379124341003,other,0.206,0.139,0.655,0.9153
Freaks,Surf Curse,0.6931471805599453,8.008698182988528,1.3862943611198906,20.5301909323955,3.1780538303479458,3.091042453358316,4.804021044733257,0.0,2.6390573296152584,180,Major,35,41,94,0.0,3969,1.791759469228055,1.791759469228055,other,0.117,0.26,0.623,-0.8739
Acapulco,Jason Derulo,0.6931471805599453,8.038834757787749,0.0,19.71120083584509,4.718498871295094,1.791759469228055,5.209486152841421,0.6931471805599453,0.0,122,Major,77,51,79,1.791759469228055,0,2.833213344056216,1.791759469228055,other,0.316,0.075,0.609,0.9917
Daddy Issues,The Neighbourhood,0.6931471805599453,9.187276432377631,1.6094379124341003,20.843240468412443,3.7612001156935624,4.2626798770413155,5.953243334287785,0.0,1.3862943611198906,85,Major,59,33,52,2.0794415416798357,225,2.5649493574615367,1.3862943611198906,other,0.105,0.115,0.779,-0.4767
thought i was playing,"21 Savage, Gunna",1.0986122886681098,6.694562058521095,0.0,17.921140203425477,1.3862943611198906,0.0,1.791759469228055,0.0,0.0,148,Major,68,29,73,0.0,0,2.0794415416798357,2.0794415416798357,other,0.143,0.19,0.667,-0.9702
ELEVEN,IVE,0.6931471805599453,6.257667587882639,0.6931471805599453,19.32788208014229,2.8903717578961645,4.499809670330265,2.4849066497880004,0.0,0.0,120,Major,83,59,73,1.9459101490553132,0,1.791759469228055,2.4849066497880004,pop,0.32,0.093,0.587,0.9732
What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",1.0986122886681098,6.688354713946762,0.0,18.857630772255387,2.6390573296152584,3.332204510175204,2.1972245773362196,0.0,0.0,120,Major,72,54,71,3.295836866004329,0,2.3978952727983707,1.6094379124341003,other,0.197,0.02,0.783,0.9908
Miserable Man,David Kushner,0.6931471805599453,6.670766320845874,0.0,18.639072487288203,2.6390573296152584,0.0,3.4965075614664802,0.6931471805599453,0.0,110,Major,63,31,35,4.543294782270004,0,3.4011973816621555,1.3862943611198906,other,0.158,0.229,0.613,-0.9118
happier,Olivia Rodrigo,0.6931471805599453,8.029432840581244,1.6094379124341003,20.561462363213817,3.258096538021482,3.8501476017100584,4.663439094112067,0.0,3.828641396489095,169,Major,39,36,45,4.406719247264253,0,2.1972245773362196,2.6390573296152584,other,0.252,0.24,0.507,-0.0665
Praise God,Kanye West,0.6931471805599453,8.445052513638554,0.0,19.745985030079694,3.2188758248682006,1.9459101490553132,4.663439094112067,0.0,0.0,118,Major,80,21,55,0.6931471805599453,0,3.295836866004329,2.8903717578961645,hip-hop,0.114,0.082,0.804,0.8442
Get Into It (Yuh),Doja Cat,0.6931471805599453,8.517193191416238,0.0,20.063136765408245,3.784189633918261,2.995732273553991,4.30406509320417,2.5649493574615367,0.0,92,Minor,91,79,66,3.4965075614664802,0,2.302585092994046,2.833213344056216,other,0.212,0.108,0.68,0.981
Before You Go,Lewis Capaldi,0.6931471805599453,9.027378610294805,3.2188758248682006,21.198285140392034,5.327876168789581,4.875197323201151,6.439350371100098,0.0,3.258096538021482,112,Major,45,19,60,4.1588830833596715,0,2.302585092994046,1.9459101490553132,other,0.124,0.276,0.6,-0.9879
Sky,Playboi Carti,0.6931471805599453,8.101071503119543,1.3862943611198906,20.043585251395882,3.258096538021482,1.3862943611198906,3.970291913552122,0.0,0.6931471805599453,140,Major,79,56,91,3.295836866004329,0,2.6390573296152584,3.091042453358316,other,0.244,0.206,0.55,0.7579
Rolling in the Deep,Adele,0.6931471805599453,10.482485711405168,1.9459101490553132,21.11043110233181,5.278114659230517,4.836281906951478,8.74528448245438,1.0986122886681098,4.3694478524670215,105,Major,73,52,76,2.6390573296152584,0,1.791759469228055,1.3862943611198906,other,0.249,0.087,0.664,0.9956
Peru,"Ed Sheeran, Fireboy DML",1.0986122886681098,8.006367567650246,0.0,19.38112807971188,4.110873864173311,2.8903717578961645,5.043425116919247,0.0,3.1354942159291497,108,Minor,96,71,42,4.060443010546419,0,2.1972245773362196,2.302585092994046,afrobeats,0.131,0.017,0.852,0.9633
favorite crime,Olivia Rodrigo,0.6931471805599453,8.211211361793023,0.0,20.479545250609746,3.044522437723423,3.091042453358316,4.605170185988092,0.0,2.0794415416798357,173,Major,40,19,29,4.465908118654584,0,3.5553480614894135,1.6094379124341003,other,0.251,0.246,0.503,-0.296
Thunder,"Prezioso, Gabry Ponte, LUM!X",1.3862943611198906,8.486115235845377,2.3978952727983707,19.862152113195968,4.007333185232471,2.833213344056216,5.560681631015528,0.0,2.6390573296152584,101,Major,67,40,90,1.3862943611198906,0,3.5553480614894135,1.9459101490553132,other,0.133,0.044,0.823,0.9371
The Business,Tiësto,0.6931471805599453,9.568853625188556,0.0,20.78374518421101,5.545177444479562,3.4965075614664802,6.368187186350492,0.0,2.70805020110221,120,Minor,80,24,62,3.7376696182833684,4,2.4849066497880004,3.1780538303479458,dance,0.162,0.048,0.79,0.9509
positions,Ariana Grande,0.6931471805599453,9.012864567410551,0.0,20.94845838682857,5.170483995038151,4.02535169073515,4.564348191467836,0.0,1.0986122886681098,144,Major,73,66,80,3.8066624897703196,0,2.302585092994046,2.5649493574615367,pop,0.294,0.06,0.646,0.9945
I WANNA BE YOUR SLAVE,Måneskin,0.6931471805599453,8.491670234185152,0.0,20.56200551976963,4.189654742026425,4.48863636973214,6.075346031088684,1.3862943611198906,2.6390573296152584,133,Major,75,96,61,0.0,0,2.9444389791664403,1.6094379124341003,other,0.137,0.173,0.69,-0.9231
The Feels,TWICE,0.6931471805599453,7.048386408721883,0.0,19.661670724850183,3.044522437723423,4.605170185988092,3.8066624897703196,0.0,1.0986122886681098,120,Major,81,92,90,2.302585092994046,0,2.1972245773362196,2.0794415416798357,pop,0.298,0.047,0.655,0.9984
HEARTBREAK ANNIVERSARY,Giveon,0.6931471805599453,8.593969030218288,1.6094379124341003,20.673694813335583,4.718498871295094,4.852030263919617,5.351858133476067,0.0,3.6375861597263857,129,Major,61,59,46,4.04305126783455,0,2.6390573296152584,1.791759469228055,r&b,0.253,0.097,0.65,0.9764
No Lie,"Sean Paul, Dua Lipa",1.0986122886681098,8.905308661189288,0.0,20.679173152671975,4.532599493153256,4.852030263919617,7.106606137727303,0.0,4.143134726391533,102,Major,74,45,89,1.791759469228055,0,3.295836866004329,2.6390573296152584,other,0.147,0.03,0.823,0.9914
OUT OUT (feat. Charli XCX & Saweetie),"Charli XCX, Jax Jones, Joel Corry, Saweetie",1.6094379124341003,8.837971491357209,0.0,19.873432108963122,4.812184355372417,2.4849066497880004,5.308267697401205,0.0,0.6931471805599453,124,Minor,79,79,84,1.0986122886681098,0,1.791759469228055,1.791759469228055,pop,0.124,0.114,0.762,0.6726
Pope Is a Rockstar,SALES,0.6931471805599453,7.584264818389059,0.0,18.869577986001214,1.6094379124341003,1.0986122886681098,3.9318256327243257,0.0,0.0,90,Minor,73,31,45,4.454347296253507,576,2.4849066497880004,1.3862943611198906,indie,0.2,0.053,0.747,0.9062
