track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,genre,genre_category,pos,neg,neu,compound,sentiment_label,popularity_score,scaled_bpm,scaled_danceability,scaled_instrumentalness,scaled_energy
Bejeweled,Taylor Swift,0.6931471805599453,7.90100705199242,0.0,19.6091572250708,3.688879454113936,3.58351893845611,3.1354942159291497,1.0986122886681098,0.0,164,Major,70,39,56,1.9459101490553128,0,2.302585092994046,2.079441541679836,[],,0.26,0.074,0.666,0.9937,happy,6.087230765410453,7.319148936170213,6.794520547945206,1.0,5.806818181818182
You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",1.0986122886681098,7.8547691834991324,0.0,19.011670490174662,4.691347882229144,4.04305126783455,3.4339872044851463,0.0,0.0,93,Major,63,93,88,0.6931471805599453,0,2.5649493574615367,1.6094379124341005,[],,0.109,0.084,0.807,0.8555,happy,5.106838283342184,2.787234042553192,5.931506849315069,1.0,9.079545454545455
Too Late,SZA,0.6931471805599453,6.572282542694008,0.0,17.712683078771793,0.0,2.302585092994046,1.0986122886681098,0.0,0.0,128,Major,45,35,68,4.3694478524670215,0,3.688879454113936,2.19722457733622,[],,0.235,0.066,0.699,0.9876,happy,2.9753809336454156,5.0212765957446805,3.7123287671232874,1.0,7.034090909090908
Party,"Bad Bunny, Rauw Alejandro",1.0986122886681098,8.066521490469993,1.6094379124341005,20.236409121683728,3.6635616461296463,4.174387269895637,3.6375861597263857,1.3862943611198906,3.610917912644224,97,Major,83,47,80,1.0986122886681098,0,3.218875824868201,2.302585092994046,[],,0.223,0.232,0.545,-0.9823,angry,7.116463730572899,3.0425531914893615,8.397260273972602,1.0,8.261363636363637
Run Rudolph Run - Single Version,Chuck Berry,0.6931471805599453,9.061027968789174,0.0,19.31820019251225,4.795790545596741,3.4339872044851463,3.970291913552122,0.0,0.6931471805599453,152,Minor,69,94,71,4.382026634673881,0,2.079441541679836,2.19722457733622,"['rockabilly', 'rock and roll']",rockabilly,0.091,0.088,0.822,0.5994,happy,5.609810815033011,6.553191489361702,6.671232876712328,1.0,7.340909090909092
Far,SZA,0.6931471805599453,6.523562306149512,0.0,17.759839772518962,1.0986122886681098,2.772588722239781,0.6931471805599453,0.0,0.0,116,Major,61,48,55,4.219507705176107,0,2.833213344056216,2.19722457733622,[],,0.172,0.135,0.693,0.9152,happy,3.0527584975790436,4.25531914893617,5.684931506849315,1.0,5.704545454545454
On Time (with John Legend),"John Legend, Metro Boomin",1.0986122886681098,5.988961416889864,0.0,18.1740119949163,1.0986122886681098,1.0986122886681098,1.9459101490553128,0.0,1.0986122886681098,80,Minor,33,51,59,4.343805421853684,0,3.80666248977032,1.9459101490553128,[],,0.234,0.115,0.652,0.9945,happy,3.7323574064827563,1.9574468085106385,2.232876712328767,1.0,6.113636363636364
abcdefu,Gayle,0.6931471805599453,8.88405606174246,0.0,20.73084943861118,5.14166355650266,2.5649493574615367,6.356107660695892,2.9444389791664403,0.0,122,Major,70,42,54,3.4339872044851463,0,3.6375861597263857,1.791759469228055,[],,0.134,0.339,0.527,-0.99,angry,7.927771398568895,4.638297872340425,6.794520547945206,1.0,5.6022727272727275
Sacrifice,The Weeknd,0.6931471805599453,8.398634855292102,0.0,19.60483699292513,4.406719247264253,4.356708826689592,4.897839799950911,0.0,0.0,122,Major,70,91,79,1.3862943611198906,0,2.079441541679836,2.3978952727983707,[],,0.246,0.156,0.598,0.9934,happy,6.080141866412318,4.638297872340425,6.794520547945206,1.0,8.159090909090908
Is There Someone Else?,The Weeknd,0.6931471805599453,7.966239776559467,1.9459101490553128,19.784860798854048,2.6390573296152584,4.499809670330265,3.555348061489413,0.0,1.3862943611198906,135,Minor,70,60,58,1.6094379124341005,0,2.833213344056216,1.3862943611198906,[],,0.096,0.285,0.619,-0.9719,angry,6.375535848601244,5.468085106382978,6.794520547945206,1.0,6.011363636363636
Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",1.3862943611198906,7.71244383427499,0.0,19.67225898522121,4.189654742026425,2.079441541679836,4.262679877041316,2.833213344056216,1.9459101490553128,109,Major,60,45,47,4.143134726391533,0,3.4657359027997265,1.791759469228055,[],,0.228,0.112,0.659,0.967,happy,6.190771961630468,3.8085106382978724,5.561643835616438,1.0,4.886363636363637
Out of Time,The Weeknd,0.6931471805599453,8.21932609390609,0.0,19.64345509524897,3.912023005428146,4.48863636973214,4.143134726391533,0.0,0.0,93,Minor,65,82,74,3.332204510175204,0,3.49650756146648,1.791759469228055,[],,0.265,0.143,0.592,0.9866,happy,6.143508791531784,2.787234042553192,6.178082191780821,1.0,7.6477272727272725
Do It To It,"Cherish, ACRAZE",1.0986122886681098,9.42577428022034,0.0,20.32988680261549,5.214935757608986,4.158883083359672,6.144185634125646,0.0,2.4849066497880004,125,Minor,85,64,81,1.0986122886681098,25,2.079441541679836,2.302585092994046,['tech house'],tech house,0.014,0.106,0.88,-0.9081,angry,7.269847580412859,4.829787234042554,8.643835616438356,1.0277777777777777,8.363636363636363
We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",2.079441541679836,7.932362154339751,0.0,19.885601353887584,4.564348191467836,4.499809670330265,3.80666248977032,0.0,0.0,206,Minor,58,83,45,3.610917912644224,0,2.4849066497880004,2.19722457733622,[],,0.189,0.064,0.747,0.9893,happy,6.540837062880807,10.0,5.315068493150685,1.0,4.681818181818182
How Do I Make You Love Me?,The Weeknd,0.6931471805599453,7.557994958530806,0.0,18.596634712283397,2.079441541679836,3.871201010907891,2.772588722239781,0.0,0.0,121,Minor,80,62,51,1.0986122886681098,0,2.302585092994046,2.19722457733622,[],,0.258,0.065,0.676,0.9823,happy,4.425822400195113,4.574468085106384,8.027397260273972,1.0,5.295454545454546
Gasoline,The Weeknd,0.6931471805599453,7.739794458408701,0.0,18.57686005043873,2.4849066497880004,3.4011973816621555,2.70805020110221,0.0,0.0,123,Minor,74,35,73,0.0,0,3.091042453358316,1.791759469228055,[],,0.298,0.058,0.644,0.9894,happy,4.393374935380141,4.702127659574468,7.287671232876712,1.0,7.545454545454546
Infinity,Jaymes Young,0.6931471805599453,8.383890344101816,0.0,20.604535219601274,3.218875824868201,0.0,5.983936280687191,0.0,0.0,122,Minor,67,50,67,2.772588722239781,0,3.4339872044851463,1.6094379124341005,[],,0.126,0.303,0.571,-0.9975,angry,7.720507364971289,4.638297872340425,6.424657534246575,1.0,6.931818181818182
Less Than Zero,The Weeknd,0.6931471805599453,7.937731775260109,0.0,19.117126837111623,2.9444389791664403,4.356708826689592,4.127134385045092,0.0,0.6931471805599453,143,Major,53,50,79,0.0,0,2.19722457733622,1.3862943611198906,[],,0.273,0.182,0.545,0.959,happy,5.279877455067648,5.9787234042553195,4.698630136986301,1.0,8.159090909090908
Take My Breath,The Weeknd,0.6931471805599453,7.862497197230545,0.0,18.688076972977854,2.8903717578961645,4.394449154672439,3.6635616461296463,0.0,0.0,121,Minor,70,35,77,0.6931471805599453,0,3.295836866004329,1.6094379124341005,[],,0.279,0.075,0.646,0.9904,happy,4.575866409027805,4.574468085106384,6.794520547945206,1.0,7.954545454545454
Best Friends,The Weeknd,0.6931471805599453,7.164720378771857,0.0,18.431768892591837,1.3862943611198906,2.9444389791664403,2.70805020110221,0.0,0.0,87,Minor,49,49,59,3.80666248977032,0,3.58351893845611,3.091042453358316,[],,0.595,0.037,0.369,0.9994,happy,4.155300561406968,2.404255319148936,4.205479452054794,1.0,6.113636363636364
Kiss Me More (feat. SZA),"SZA, Doja Cat",1.0986122886681098,9.67205978163422,0.0,21.177817580827515,5.948034989180646,4.189654742026425,6.210600077024653,0.0,2.5649493574615367,111,Major,77,74,66,3.4339872044851463,0,2.6390573296152584,1.3862943611198906,[],,0.049,0.06,0.891,-0.7845,angry,8.66118384232648,3.9361702127659575,7.657534246575342,1.0,6.829545454545454
I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",1.0986122886681098,7.072421900537371,0.0,18.33355329113529,2.302585092994046,2.3978952727983707,2.302585092994046,0.0,0.0,110,Major,75,85,84,2.3978952727983707,0,3.4657359027997265,2.995732273553991,[],,0.139,0.132,0.729,0.6486,happy,3.994142444136712,3.872340425531915,7.410958904109589,1.0,8.670454545454547
Need To Know,Doja Cat,0.6931471805599453,8.805824812903607,0.0,20.764953129628207,4.836281906951478,3.610917912644224,5.017279836814924,0.0,0.0,130,Major,66,19,61,3.4339872044851463,0,2.302585092994046,2.079441541679836,[],,0.246,0.135,0.619,0.9836,happy,7.983730803742441,5.148936170212766,6.301369863013699,1.0,6.318181818181818
MONTERO (Call Me By Your Name),Lil Nas X,0.6931471805599453,9.41979059615839,0.0,21.27452784444637,5.62040086571715,2.995732273553991,6.6052979209482015,0.0,0.0,179,Minor,61,76,51,3.4339872044851463,0,3.6635616461296463,2.772588722239781,[],,0.17,0.127,0.703,0.6124,happy,8.819871909949017,8.27659574468085,5.684931506849315,1.0,5.295454545454546
Dawn FM,The Weeknd,0.6931471805599453,6.699500340161678,0.0,17.803262864767014,0.6931471805599453,2.19722457733622,1.9459101490553128,0.0,0.0,78,Minor,27,10,49,4.143134726391533,0,3.912023005428146,1.791759469228055,[],,0.21,0.064,0.726,0.9022,happy,3.1240097416682486,1.8297872340425532,1.4931506849315068,1.0,5.090909090909091
Surface Pressure,Jessica Darrow,0.6931471805599453,7.471363088187097,0.0,19.40559615847361,3.6635616461296463,3.8918202981106265,3.044522437723423,0.0,0.0,180,Major,65,37,58,1.0986122886681098,0,1.6094379124341005,3.4657359027997265,[],,0.164,0.098,0.737,0.9563,happy,5.753215417992951,8.340425531914892,6.178082191780821,1.0,6.011363636363636
Starry Eyes,The Weeknd,0.6931471805599453,6.922643891475888,0.0,18.127670595814365,0.6931471805599453,2.8903717578961645,2.4849066497880004,0.0,0.0,86,Minor,28,13,41,3.9318256327243257,0,2.995732273553991,1.3862943611198906,['dream pop'],dream pop,0.147,0.023,0.83,0.8481,happy,3.6563176274641327,2.3404255319148937,1.6164383561643836,1.0,4.272727272727273
THATS WHAT I WANT,Lil Nas X,0.6931471805599453,8.982686665184087,0.0,20.64075036367311,5.159055299214529,2.079441541679836,5.700443573390687,0.0,1.6094379124341005,88,Minor,74,55,85,0.6931471805599453,0,1.791759469228055,3.1354942159291497,[],,0.406,0.045,0.549,0.9971,happy,7.77993137041171,2.4680851063829787,7.287671232876712,1.0,8.772727272727273
One Right Now (with The Weeknd),"The Weeknd, Post Malone",1.0986122886681098,8.470520783217808,0.0,20.10632992947973,4.23410650459726,2.9444389791664403,4.330733340286331,0.0,0.6931471805599453,97,Major,68,72,78,1.6094379124341005,0,2.079441541679836,1.791759469228055,[],,0.126,0.039,0.835,0.9702,happy,6.903021900550546,3.0425531914893615,6.5479452054794525,1.0,8.056818181818182
Beggin,Måneskin,0.6931471805599453,9.054855469135788,0.0,21.0364771078067,5.214935757608986,4.174387269895637,6.872128101338986,2.302585092994046,4.330733340286331,134,Minor,71,59,80,2.6390573296152584,0,3.610917912644224,1.791759469228055,[],,0.276,0.088,0.637,0.9948,happy,8.42926381955699,5.404255319148936,6.917808219178082,1.0,8.261363636363637
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",1.3862943611198906,8.138564737261632,3.295836866004329,20.46907279184941,4.127134385045092,4.189654742026425,3.9889840465642745,1.9459101490553128,0.0,170,Minor,64,14,70,2.302585092994046,0,2.302585092994046,2.19722457733622,['reggaeton'],reggaeton,0.014,0.088,0.898,-0.9716,angry,7.498232395479739,7.702127659574468,6.054794520547945,1.0,7.238636363636364
MONEY,Lisa,0.6931471805599453,7.85049318087114,2.6390573296152584,20.57664986130797,3.80666248977032,4.700480365792417,4.882801922586371,0.0,0.0,140,Minor,83,40,55,2.833213344056216,0,2.70805020110221,3.1780538303479458,['k-pop'],k-pop,0.164,0.083,0.753,0.989,happy,7.674751377375535,5.787234042553191,8.397260273972602,1.0,5.704545454545454
The Motto,"Tiësto, Ava Max",1.0986122886681098,9.12172771361958,1.9459101490553128,20.301692555524923,5.484796933490655,4.68213122712422,5.594711379601839,0.0,1.791759469228055,118,Minor,75,46,76,1.3862943611198906,0,2.302585092994046,1.6094379124341005,['rap'],rap,0.169,0.166,0.665,-0.8752,angry,7.223584749339341,4.382978723404255,7.410958904109589,1.0,7.8522727272727275
Happier Than Ever,Billie Eilish,0.6931471805599453,9.045111892608404,0.0,20.778473503871783,4.934473933130692,4.897839799950911,5.648974238161206,0.0,0.0,65,Major,31,31,24,4.343805421853684,0,2.70805020110221,1.6094379124341005,[],,0.252,0.24,0.507,-0.0665,neutral,8.005915854035576,1.0,1.9863013698630136,1.0,2.534090909090909
Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",1.0986122886681098,8.922124823918258,2.8903717578961645,20.2322334253996,4.74493212836325,5.153291594497779,5.652489180268651,1.0986122886681098,0.0,120,Minor,56,16,67,0.0,0,2.4849066497880004,1.6094379124341005,['edm'],edm,0.126,0.039,0.835,0.9702,happy,7.10961199478487,4.51063829787234,5.068493150684931,1.0,6.931818181818182
traitor,"Juan Cruz Toledo, Huilen Toledo",1.0986122886681098,8.567506005289827,1.9459101490553128,20.93097558549766,4.454347296253507,3.784189633918261,4.90527477843843,0.0,0.0,176,Major,29,12,33,4.23410650459726,0,2.5649493574615367,1.791759469228055,[],,0.253,0.235,0.512,-0.4019,angry,8.256150521340384,8.085106382978724,1.7397260273972601,1.0,3.454545454545454
Toxic,BoyWithUke,0.6931471805599453,7.493317248862145,0.0,20.183665807269623,3.555348061489413,3.1780538303479458,4.77912349311153,0.0,0.0,180,Minor,59,69,61,4.442651256490317,0,3.8501476017100575,3.610917912644224,['pop'],pop,0.128,0.126,0.747,0.3557,neutral,7.029919300528038,8.340425531914892,5.438356164383562,1.0,6.318181818181818
drivers license,Olivia Rodrigo,0.6931471805599453,9.448254302193842,1.3862943611198906,21.342844084660225,5.225746673713202,4.127134385045092,6.186208623900494,0.0,0.0,144,Major,59,21,43,4.343805421853684,0,2.3978952727983707,2.079441541679836,[],,0.222,0.037,0.74,0.9909,happy,8.931969341401576,6.042553191489362,5.438356164383562,1.0,4.477272727272727
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,0.6931471805599453,8.441607204459642,1.791759469228055,20.18487545191705,3.9318256327243257,3.912023005428146,3.4339872044851463,0.6931471805599453,1.0986122886681098,93,Major,63,21,52,3.367295829986474,0,2.302585092994046,1.3862943611198906,[],,0.243,0.089,0.668,0.996,happy,7.031904158850489,2.787234042553192,5.931506849315069,1.0,5.3977272727272725
Don't Break My Heart,The Weeknd,0.6931471805599453,7.077498053569231,0.0,17.971319075938023,0.6931471805599453,1.791759469228055,1.9459101490553128,0.0,0.0,122,Major,77,25,62,3.555348061489413,0,3.1780538303479458,1.3862943611198906,[],,0.101,0.08,0.819,0.9962,happy,3.3997665683458758,4.638297872340425,7.657534246575342,1.0,6.420454545454546
Oh My God,Adele,0.6931471805599453,8.39660622842712,0.0,19.960156879948386,4.663439094112067,2.079441541679836,5.298317366548036,0.0,0.0,88,Major,53,55,73,2.302585092994046,0,1.3862943611198906,1.791759469228055,['soft pop'],soft pop,0.266,0.166,0.569,0.9657,happy,6.6631722930669,2.4680851063829787,4.698630136986301,1.0,7.545454545454546
Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",1.6094379124341005,6.633318433280377,1.3862943611198906,19.283319532538627,3.49650756146648,0.0,2.5649493574615367,0.0,0.0,170,Minor,70,61,44,3.713572066704308,0,3.6375861597263857,1.6094379124341005,"['argentine trap', 'urbano latino']",argentine trap,0.044,0.065,0.891,-0.7717,angry,5.552576512059465,7.702127659574468,6.794520547945206,1.0,4.579545454545454
A Tale By Quincy,The Weeknd,0.6931471805599453,6.598509028614515,0.0,17.55138015241444,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,94,Minor,46,55,50,4.276666119016055,0,2.3978952727983707,2.4849066497880004,[],,0.149,0.15,0.701,-0.0603,neutral,2.710705306388432,2.851063829787234,3.835616438356164,1.0,5.193181818181818
I AM WOMAN,Emmy Meli,0.6931471805599453,7.935945103353701,0.0,19.23276227492921,3.828641396489095,0.0,4.68213122712422,0.0,0.0,170,Major,65,46,47,2.5649493574615367,0,2.6390573296152584,2.833213344056216,[],,0.158,0.046,0.796,0.9753,happy,5.469619096640232,7.702127659574468,6.178082191780821,1.0,4.886363636363637
It'll Be Okay,Shawn Mendes,0.6931471805599453,7.576097340623111,0.0,19.475692932736543,4.04305126783455,2.19722457733622,4.653960350157523,0.0,2.3978952727983707,78,Major,40,7,29,4.143134726391533,0,2.302585092994046,1.3862943611198906,[],,0.283,0.193,0.524,0.9233,happy,5.868234457732071,1.8297872340425532,3.095890410958904,1.0,3.0454545454545454
Softcore,The Neighbourhood,0.6931471805599453,8.280964400553373,2.5649493574615367,20.212057151488324,3.5263605246161616,4.634728988229636,4.543294782270004,0.0,3.4339872044851463,94,Major,57,36,58,1.791759469228055,0,2.772588722239781,1.3862943611198906,[],,0.307,0.035,0.658,0.9906,happy,7.076505540526596,2.851063829787234,5.191780821917808,1.0,6.011363636363636
Super Gremlin,Kodak Black,0.6931471805599453,7.844632644464681,0.0,19.65259772830119,3.970291913552122,2.772588722239781,3.58351893845611,0.0,0.6931471805599453,73,Major,83,11,41,0.0,0,3.610917912644224,2.70805020110221,[],,0.173,0.229,0.598,-0.9861,angry,6.158510578495742,1.5106382978723403,8.397260273972602,1.0,4.272727272727273
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",1.3862943611198906,8.509967146324497,0.0,19.764980936845586,4.158883083359672,3.713572066704308,4.343805421853684,0.0,0.0,82,Major,63,85,62,1.9459101490553128,0,3.58351893845611,1.6094379124341005,[],,0.184,0.111,0.706,0.9451,happy,6.3429157649753884,2.085106382978723,5.931506849315069,1.0,6.420454545454546
Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",1.3862943611198906,8.815073088844464,0.0,20.08935163549369,3.871201010907891,2.70805020110221,4.51085950651685,0.0,0.6931471805599453,95,Major,77,40,47,1.0986122886681098,0,2.302585092994046,1.3862943611198906,[],,0.169,0.029,0.802,0.9786,happy,6.875162885763959,2.914893617021277,7.657534246575342,1.0,4.886363636363637
Every Angel is Terrifying,The Weeknd,0.6931471805599453,6.573680166960646,0.0,17.43471748110364,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,118,Major,44,52,94,2.4849066497880004,0,1.6094379124341005,3.4011973816621555,[],,0.092,0.058,0.85,0.5517,happy,2.5192781177814902,4.382978723404255,3.5890410958904106,1.0,9.693181818181818
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",1.3862943611198906,9.556833658307776,0.0,21.092026615470783,5.44673737166631,3.970291913552122,6.418364935936212,1.9459101490553128,0.0,90,Major,63,49,68,3.6635616461296463,0,3.7612001156935615,2.9444389791664403,[],,0.049,0.06,0.891,-0.7845,angry,8.520412821728439,2.595744680851064,5.931506849315069,1.0,7.034090909090908
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",1.3862943611198906,8.316789127071518,0.0,19.858239866802755,4.663439094112067,1.0986122886681098,4.30406509320417,2.6390573296152584,0.6931471805599453,110,Minor,72,67,68,0.0,0,2.70805020110221,1.6094379124341005,[],,0.126,0.039,0.835,0.9702,happy,6.495940674945372,3.872340425531915,7.0410958904109595,1.0,7.034090909090908
Life Goes On,Oliver Tree,0.6931471805599453,7.961718815981363,0.0,20.033197236691414,3.784189633918261,2.772588722239781,4.762173934797756,0.0,0.0,80,Major,70,57,49,2.995732273553991,0,2.5649493574615367,2.19722457733622,[],,0.085,0.157,0.758,-0.9949,angry,6.783021341516314,1.9574468085106385,6.794520547945206,1.0,5.090909090909091
Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",1.3862943611198906,8.200837258379849,0.0,19.68499171965996,4.248495242049359,1.3862943611198906,4.262679877041316,0.0,1.3862943611198906,110,Minor,86,31,53,3.784189633918261,0,2.4849066497880004,1.9459101490553128,"['alté', 'afrobeats']",alté,0.169,0.078,0.753,0.9666,happy,6.2116646047484645,3.872340425531915,8.767123287671232,1.0,5.5
Butter,BTS,0.6931471805599453,8.472195825485501,1.9459101490553128,20.8574888398534,5.198497031265826,4.912654885736052,5.41164605185504,0.0,1.791759469228055,110,Major,79,70,36,0.0,0,1.9459101490553128,2.4849066497880004,['k-pop'],k-pop,0.087,0.085,0.828,0.7978,happy,8.135569010900959,3.872340425531915,7.904109589041095,1.0,3.7613636363636362
pushin P (feat. Young Thug),"Young Thug, Future, Gunna",1.3862943611198906,8.165647925297504,0.0,19.556573226362737,4.007333185232471,3.367295829986474,3.784189633918261,0.0,0.0,78,Minor,77,49,42,0.6931471805599453,1,2.6390573296152584,2.995732273553991,['melodic rap'],melodic rap,0.139,0.132,0.729,0.6486,happy,6.000947750241198,1.8297872340425532,7.657534246575342,1.001111111111111,4.375
You Right,"Doja Cat, The Weeknd",1.0986122886681098,8.531884740159228,0.0,20.326744985947123,4.430816798843313,2.302585092994046,4.61512051684126,0.0,1.6094379124341005,129,Major,83,44,62,1.0986122886681098,0,2.19722457733622,1.9459101490553128,[],,0.202,0.052,0.746,0.9952,happy,7.264692297020265,5.085106382978723,8.397260273972602,1.0,6.420454545454546
deja vu,Olivia Rodrigo,0.6931471805599453,8.928772900524256,1.6094379124341005,20.951898820122032,4.770684624465665,3.688879454113936,4.955827057601261,0.0,3.8501476017100575,181,Major,44,22,60,4.127134385045092,0,3.7612001156935615,2.302585092994046,[],,0.218,0.062,0.72,0.9823,happy,8.290482634052228,8.404255319148936,3.5890410958904106,1.0,6.215909090909092
Dynamite,BTS,0.6931471805599453,9.05122740031911,1.791759469228055,21.24970768606717,5.480638923341991,5.099866427824199,6.369900982828227,0.0,0.0,114,Minor,75,74,77,0.6931471805599453,0,2.302585092994046,2.3978952727983707,[],,0.327,0.0,0.673,0.9971,happy,8.77914548832738,4.127659574468085,7.410958904109589,1.0,7.954545454545454
TO THE MOON,Jnr Choi,0.6931471805599453,7.99967857949945,0.0,19.31715906784251,3.80666248977032,0.0,5.075173815233827,0.0,0.0,144,Major,74,39,65,1.791759469228055,1,2.4849066497880004,3.58351893845611,[],,0.153,0.128,0.719,0.128,neutral,5.6081024745134735,6.042553191489362,7.287671232876712,1.001111111111111,6.7272727272727275
Lost in the Fire,"The Weeknd, Gesaffelstein",1.0986122886681098,8.953122840328222,1.0986122886681098,20.347458105832796,4.709530201312334,4.983606621708336,6.104793232414985,0.0,3.8501476017100575,101,Major,66,18,68,2.302585092994046,0,2.5649493574615367,1.6094379124341005,[],,0.127,0.347,0.527,-0.9972,angry,7.298679640721918,3.2978723404255317,6.301369863013699,1.0,7.034090909090908
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",1.3862943611198906,9.576232704964523,0.0,20.8329099326612,5.472270673671475,4.820281565605037,6.345636360828596,0.0,2.3978952727983707,148,Major,59,72,62,2.9444389791664403,0,2.302585092994046,1.3862943611198906,[],,0.217,0.007,0.776,0.9947,happy,8.095238448862832,6.297872340425531,5.438356164383562,1.0,6.420454545454546
Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",1.3862943611198906,8.556413904569519,0.0,20.203202649631606,3.828641396489095,3.784189633918261,3.828641396489095,0.0,1.3862943611198906,146,Minor,85,22,37,2.6390573296152584,0,2.079441541679836,3.4339872044851463,['rap'],rap,0.081,0.046,0.873,0.8428,happy,7.061976536708135,6.170212765957447,8.643835616438356,1.0,3.8636363636363638
Don't Be Shy,"Tiësto, Karol G",1.0986122886681098,8.704004653483045,0.0,20.155790047219455,5.147494476813453,3.951243718581428,5.236441962829949,0.6931471805599453,3.091042453358316,120,Minor,77,51,79,3.044522437723423,0,3.295836866004329,1.9459101490553128,"['edm', 'trance', 'big room', 'house', 'dance']",edm,0.216,0.044,0.741,0.9769,happy,6.984179062311911,4.51063829787234,7.657534246575342,1.0,8.159090909090908
The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",1.3862943611198906,7.048386408721883,0.0,19.035526590184407,3.044522437723423,3.6635616461296463,2.5649493574615367,0.0,0.0,141,Major,59,56,63,2.5649493574615367,0,1.9459101490553128,3.610917912644224,[],,0.183,0.022,0.795,0.9977,happy,5.1459828195051305,5.851063829787234,5.438356164383562,1.0,6.5227272727272725
Phantom Regret by Jim,The Weeknd,0.6931471805599453,6.645090969505644,0.0,17.279982287033004,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,108,Minor,46,23,48,4.330733340286331,900,2.70805020110221,1.6094379124341005,[],,0.206,0.139,0.655,0.9153,happy,2.265379224102124,3.74468085106383,3.835616438356164,2.0,4.988636363636363
Freaks,Surf Curse,0.6931471805599453,8.008698182988528,1.3862943611198906,20.5301909323955,3.1780538303479458,3.091042453358316,4.804021044733257,0.0,2.6390573296152584,180,Major,35,41,94,0.0,3969,1.791759469228055,1.791759469228055,['indie'],indie,0.117,0.26,0.623,-0.8739,angry,7.598518748313654,8.340425531914892,2.4794520547945202,5.41,9.693181818181818
Acapulco,Jason Derulo,0.6931471805599453,8.038834757787749,0.0,19.71120083584509,4.718498871295094,1.791759469228055,5.209486152841421,0.6931471805599453,0.0,122,Major,77,51,79,1.791759469228055,0,2.833213344056216,1.791759469228055,[],,0.316,0.075,0.609,0.9917,happy,6.254670112601328,4.638297872340425,7.657534246575342,1.0,8.159090909090908
Daddy Issues,The Neighbourhood,0.6931471805599453,9.187276432377631,1.6094379124341005,20.843240468412443,3.7612001156935615,4.262679877041316,5.953243334287785,0.0,1.3862943611198906,85,Major,59,33,52,2.079441541679836,225,2.5649493574615367,1.3862943611198906,[],,0.105,0.115,0.779,-0.4767,angry,8.112189418641297,2.276595744680851,5.438356164383562,1.25,5.3977272727272725
thought i was playing,"21 Savage, Gunna",1.0986122886681098,6.694562058521095,0.0,17.921140203425477,1.3862943611198906,0.0,1.791759469228055,0.0,0.0,148,Major,68,29,73,0.0,0,2.079441541679836,2.079441541679836,['melodic rap'],melodic rap,0.143,0.19,0.667,-0.9702,angry,3.317430030148899,6.297872340425531,6.5479452054794525,1.0,7.545454545454546
ELEVEN,IVE,0.6931471805599453,6.257667587882639,0.6931471805599453,19.32788208014229,2.8903717578961645,4.499809670330265,2.4849066497880004,0.0,0.0,120,Major,83,59,73,1.9459101490553128,0,1.791759469228055,2.4849066497880004,['k-pop'],k-pop,0.32,0.093,0.587,0.9732,happy,5.62569744362297,4.51063829787234,8.397260273972602,1.0,7.545454545454546
What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",1.0986122886681098,6.688354713946762,0.0,18.857630772255387,2.6390573296152584,3.332204510175204,2.19722457733622,0.0,0.0,120,Major,72,54,71,3.295836866004329,0,2.3978952727983707,1.6094379124341005,[],,0.197,0.02,0.783,0.9908,happy,4.8540805691241,4.51063829787234,7.0410958904109595,1.0,7.340909090909092
Miserable Man,David Kushner,0.6931471805599453,6.670766320845874,0.0,18.639072487288203,2.6390573296152584,0.0,3.49650756146648,0.6931471805599453,0.0,110,Major,63,31,35,4.543294782270004,0,3.4011973816621555,1.3862943611198906,[],,0.158,0.229,0.613,-0.9118,angry,4.495456875975816,3.872340425531915,5.931506849315069,1.0,3.659090909090909
